no,l,b,RA_1,DEC_1,RA(hms),DEC(dms),Name,Class,Rmag,B/Gmag,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,redshift,citation,redshift_citation,Xname,Rname,FIRST____flux(mJy),NVSS____flux(mJy),VLBI_flux__1.4GHz(mJy),VLBI_flux__1.6GHz(mJy),VLBI_flux__1.7GHz(mJy),VLBI_flux__2.3GHz(mJy),VLBI_flux__3GHz(mJy),VLBI_flux__4.3GHz(mJy),VLBI_flux__4.9GHz(mJy),VLBI_flux_5GHz(mJy),VLBI_flux__7.6GHz(mJy),VLBI_flux__8.3(mJy),VLBI_flux__8.4(mJy),VLBI_flux___8.6GHz(mJy),VLBI_flux__15GHz(mJy),VLBI_flux_22GHz(mJy),VLBI_flux__43GHz(mJy),VLBI_reference,notes
84,120.27344391,-33.50249917,10.317132,29.3167499,00 41 16.11,+29 19 00.30,SDSS~J004116.11+291900.2,Q,19.8,21.2,22.46,21.43,20.03,19.91,20.01,0.61,0.07,0.03,0.05,0.17,4.135,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
85,118.8054445,-63.49639524,11.019163,-0.6836425,00 44 04.60,-00 41 01.11,SDSS~J004404.59-004101.1,QR,22,24.3,25.91,24.31,22.06,21.47,21.38,0.36,0.37,0.08,0.07,0.22,4.42,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J004404.6-004100,1.58,,,,,,,,,,,,,,,,,,
86,119.03967257,-65.8552116,11.266165,-3.0316405,00 45 03.88,-03 01 53.91,SDSS~J004503.87-030153.9,Q,20.2,21.7,24.45,21.73,20.21,20.05,19.88,0.91,0.05,0.03,0.03,0.08,4.042,2017A&A...597A..79P,2017A&A...597A..79P,,,0.133*,,,,,,,,,,,,,,,,,,
87,121.55795571,-25.12859982,11.286708,37.726364,00 45 08.81,+37 43 34.91,J004508.81+374334.91,Q,20.43,0,24.58,23.3,20.58,19.49,19.15,1.22,0.26,0.04,0.03,0.08,4.62,2016ApJ...819...24W,2016ApJ...819...24W,,,-1,0,,,,,,,,,,,,,,,,,
88,339.22488566,-88.13001069,11.598542,-28.629817,00 46 23.65,-28 37 47.34,VIK~J0046-2837,Q,,,,,,,,,,,,,5.99,Venemans in prep.,2018ApJ...854...97D,,,-1,0,,,,,,,,,,,,,,,,,
89,120.60168463,-63.45018274,11.81809,-0.5972838,00 47 16.34,-00 35 50.22,SDSS~J004716.34-003550.2,Q,21.2,22.5,22.93,21.91,20.51,20.16,19.99,0.41,0.07,0.03,0.04,0.1,4.185,2007AJ....134..102S,2014A&A...563A..54P,,,0.135*,,,,,,,,,,,,,,,,,,
90,321.38527805,-87.96590097,12.123056,-29.0558334,00 48 29.53,-29 03 21.00,Q~0046-293,Q,19.1,20.9,,,,,,,,,,,4.014,1987Natur.325..131W,2003A&A...398..891D,,,-1,0,,,,,,,,,,,,,,,,,
91,107.92071221,-87.48925853,12.143889,-24.7013889,00 48 34.53,-24 42 05.00,BRI~J0048-2442,Q,19,21.5,,,,,,,,,,,4.15,2001MNRAS.322..933S,2001MNRAS.322..933S,,,-1,0,,,,,,,,,,,,,,,,,
92,121.62639042,-63.3920192,12.274766,-0.5262005,00 49 05.94,-00 31 34.32,SDSS~J004905.94-003134.3,Q,20.5,22,24.49,21.96,20.49,20.07,19.85,1.02,0.07,0.03,0.03,0.09,4.165,2007AJ....134..102S,2017A&A...597A..79P,,,0.135*,,,,,,,,,,,,,,,,,,
93,121.66615181,-62.48895048,12.274817,0.3770493,00 49 05.96,+00 22 37.38,SDSS~J004905.95+002237.3,Q,21.2,22.9,25.19,22.91,21.23,20.8,20.28,0.71,0.13,0.05,0.05,0.12,4.422,2012A&A...548A..66P,2017A&A...597A..79P,,,0.106*,,,,,,,,,,,,,,,,,,
94,122.17882744,-63.75849054,12.526459,-0.8886908,00 50 06.35,-00 53 19.29,SDSS~J005006.35-005319.2,QX,20.1,21.9,24.18,21.86,20.11,19.43,19.41,0.74,0.07,0.02,0.02,0.06,4.31,2005AJ....130..367S,2017A&A...597A..79P,CXO J005006.3-005319,,0.152*,,,,,,,,,,,,,,,,,,
95,122.62294939,-28.11456271,12.527778,34.7563889,00 50 06.67,+34 45 23.00,CFHQS~J0050+3445,Q,23.5,0,24.3,25.9,25.33,25.64,20.13,1.43,0.62,0.95,0.57,0.18,6.25,2010AJ....140..546W,2010AJ....139..906W,,,-1,0,,,,,,,,,,,,,,,,,
96,122.62274072,-39.23306423,12.598056,23.6380556,00 50 23.53,+23 38 17.00,PSS~J0050+2338,Q,18.3,0,23.72,21.59,19.31,19.16,19.07,1.86,0.05,0.02,0.02,0.05,4.28,2001ASPC..225...52D,2001ASPC..225...52D,,,-1,0,,,,,,,,,,,,,,,,,
97,122.78336689,-30.32842338,12.707367,32.5431487,00 50 49.77,+32 32 35.34,SDSS~J005049.76+323235.3,Q,20.7,22.1,24.46,22.07,20.67,20.36,20.26,1.02,0.08,0.04,0.04,0.15,4.063,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
98,123.16662879,-17.10560142,13.181042,45.9422305555556,00 52 43.45,+45 56 32.03,PS1 J005243.45+455632.03,Q,,,,,,,,,,,,,5.31,2018arXiv181011927Y,2018arXiv181011927Y,,,-1,0,,,,,,,,,,,,,,,,,
99,255.60921266,-89.15067036,13.564722,-27.7022223,00 54 15.53,-27 42 08.00,Q~0051-279,Q,19.9,0,,,,,,,,,,,4.464,1987Natur.330..453W,2001AJ....121.1799P,,,-1,0,,,,,,,,,,,,,,,,,
100,124.59767536,-64.01833566,13.589281,-1.1560301,00 54 21.43,-01 09 21.71,SDSS~J005421.42-010921.7,Q,21.3,24.4,24.47,25.4,21.41,20,19.57,0.67,0.48,0.05,0.03,0.06,5.022,2007AJ....134..102S,2017A&A...597A..79P,,,0.172*,,,,,,,,,,,,,,,,,,
101,124.7984445,-61.08671577,13.762222,1.7719445,00 55 02.93,+01 46 19.00,CFHQS~J00550+0146,Q,24.6,0,,,,,,,,,,,6.02,2009AJ....137.3541W,2009AJ....137.3541W,,,0.121*,,,,,,,,,,,,,,,,,,
102,127.31791127,-77.82679063,13.8160208333333,-14.9876388888889,00 55 15.845 ,-14 59 15.50,J5515.84-145915.5,Q,,,,,,,,,,,,,4.2,2019arXiv190504069S,2019arXiv190504069S,,,-1,0,,,,,,,,,,,,,,,,,
103,124.46897671,-50.38180049,13.86325,12.477964,00 55 27.18,+12 28 40.67,J005527.18+122840.67,Q,20.23,0,25.6,23.64,20.4,18.84,18.77,0.75,0.26,0.03,0.02,0.04,4.7,2016ApJ...819...24W,2016ApJ...819...24W,,,0.144*,,,,,,,,,,,,,,,,,,
104,124.76791076,-53.16035857,13.976124,9.6954656,00 55 54.27,+09 41 43.68,SDSS~J005554.26+094143.6,Q,20.9,22.8,24.71,22.8,20.92,20.87,20.83,1.17,0.14,0.05,0.06,0.19,4.013,2014A&A...563A..54P,2017A&A...597A..79P,,,0.126*,,,,,,,,,,,,,,,,,,
105,125.80941636,-65.34463612,14.060576,-2.4997345,00 56 14.54,-02 29 59.04,SDSS~J005614.53-022959.0,Q,21.3,23.1,24.26,23.14,21.29,21.34,20.97,0.76,0.15,0.05,0.08,0.19,4.031,2014A&A...563A..54P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
106,124.51054426,-43.25317721,14.079921,19.6036066,00 56 19.18,+19 36 12.98,SDSS~J005619.18+193612.9,Q,21,22.6,25.28,22.59,20.96,20.84,20.69,1.02,0.14,0.05,0.05,0.15,4.16,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
107,125.99005276,-62.66276071,14.263333,0.1756389,00 57 03.20,+00 10 32.30,HRQC~J005703.20+001032.3,Q,22.9,24.8,25.07,24.84,22.95,21.3,22.2,0.54,0.41,0.16,0.06,0.44,4.84,2013ApJ...768..105M,2013ApJ...768..105M,,,0.114*,,,,,,,,,,,,,,,,,,
108,126.92642535,-65.33184503,14.527118,-2.5118465,00 58 06.51,-02 30 42.65,SDSS~J005806.50-023042.6,Q,19.3,20.6,24.06,20.84,19.65,19.35,19.3,0.72,0.03,0.03,0.03,0.05,4.111,2012A&A...548A..66P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
109,301.59715143,-52.27052312,14.780708,-64.837808,00 59 07.37,-64 50 16.11,OGLE J005907-64501,Q,,,,,,,,,,,,,4.98,2018arXiv181008622K,2018arXiv181008622K,,,-1,-1,,,,,,,,,,,,,,,,,
110,127.2709187,-62.75444784,14.84439,0.050391,00 59 22.65,+00 03 01.41,PSS~J0059+0003,QX,18.9,22.2,25.07,22.19,19.3,19.22,19.02,0.51,0.07,0.02,0.03,0.04,4.164,1995AJ....110...78K,2012A&A...548A..66P,CXO J005922.6+000301,,0.189*,,,,,,,,,,,,,,,,,,
111,125.29081621,-34.7910017,15.05425,28.040533,01 00 13.02,+28 02 25.92,SDSS~J0100+2802,Q,24.86,25.25,25.93,25.23,24.93,20.97,18.42,0.48,0.44,0.57,0.06,0.03,6.3258,2015Natur.518..512W,2016ApJ...830...53W,,,-1,0,,0.088,,,,,,,,,,,,,,2017ApJ...835L..20W,1.5 GHz
112,125.69367163,-39.40879396,15.184495,23.413078,01 00 44.28,+23 24 47.08,SDSS~J010044.27+232447.0,Q,20,21.6,25.16,21.56,19.95,19.71,19.62,0.72,0.05,0.02,0.03,0.07,4.164,2014A&A...563A..54P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
113,126.41796029,-49.20330586,15.202136,13.6050046,01 00 48.51,+13 36 18.02,SDSS~J010048.51+133618.0,Q,20.4,22,24.5,22.03,20.39,20.32,19.98,0.87,0.08,0.03,0.04,0.11,4.086,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
114,126.67430735,-45.03079031,15.635789,17.7602467,01 02 32.59,+17 45 36.89,SDSS~J010232.58+174536.8,Q,22,24.5,25.4,24.51,21.96,20.34,20.6,0.84,0.67,0.11,0.05,0.21,4.8,2014A&A...563A..54P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
115,129.69248967,-65.02470583,15.710833,-2.3027778,01 02 50.60,-02 18 10.00,CFHQS~J01028-0218,Q,22.3,0,,,,,,,,,,,5.95,2009AJ....137.3541W,2009AJ....137.3541W,,,-1,0,,,,,,,,,,,,,,,,,
116,127.36011092,-50.77656016,15.720487,11.9967655,01 02 52.92,+11 59 48.36,SDSS~J010252.91+115948.3,Q,20.2,22.4,25.7,22.44,20.25,19.35,18.89,0.68,0.1,0.03,0.02,0.04,4.153,2014A&A...563A..54P,2017A&A...597A..79P,,,0.159*,,,,,,,,,,,,,,,,,,
117,134.69383077,-75.68629662,15.8253125,-13.0861638888889,01 03 18.075 ,-13 05 10.19,J10318.07-130510.1,Q,,,,,,,,,,,,,4.065,2019arXiv190504069S,2019arXiv190504069S,,,-1,0,,,,,,,,,,,,,,,,,
118,129.29442681,-61.79588106,15.862077,0.9274049,01 03 26.90,+00 55 38.66,SDSS~J010326.89+005538.6,Q,20.1,22.4,23.47,21.49,20.06,19.76,19.73,0.44,0.04,0.02,0.02,0.08,4.163,2017A&A...597A..79P,2017A&A...597A..79P,,,0.141*,,,,,,,,,,,,,,,,,,
119,262.14986225,-85.96566687,15.905833,-30.15,01 03 37.40,-30 08 60.00,Q~0101-304,Q,19.8,21.6,,,,,,,,,,,4.073,1987Natur.330..453W,2003A&A...398..891D,,,-1,0,,,,,,,,,,,,,,,,,
120,132.37954531,-68.34934743,16.348975,-5.7340115,01 05 23.75,-05 44 02.44,SDSS~J010523.75-054402.4,Q,20.5,21.8,23.09,21.78,20.54,20.3,20.22,0.46,0.07,0.04,0.04,0.09,4.009,2017A&A...597A..79P,2017A&A...597A..79P,,,0.312*,,,,,,,,,,,,,,,,,,
121,127.01843611,-36.73913991,16.502914,26.0169429,01 06 00.70,+26 01 00.99,PSS~J0106+2601,Q,19.2,21.2,24.01,21.22,19.54,19.23,19.08,1.05,0.04,0.02,0.03,0.06,4.335,2001AJ....121.1799P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
122,130.83372518,-61.83672168,16.580187,0.8064763,01 06 19.24,+00 48 23.31,BRI~0103+0032,QX,18.5,21.6,24.61,21.4,19.13,18.79,18.41,0.86,0.05,0.02,0.02,0.03,4.435,1994AJ....108.1147S,2017A&A...597A..79P,CXO J010619.2+004823,,0.132*,,,,,,,,,,,,,,,,,,
123,126.9405713,-34.79437932,16.586059,27.9613184,01 06 20.65,+27 57 40.75,SDSS~J010620.65+275740.7,Q,21,22.7,25.42,22.68,20.98,20.75,20.58,0.67,0.1,0.04,0.05,0.15,4.151,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
124,130.66592892,-60.1234985,16.706945,2.5169445,01 06 49.67,+02 31 01.00,PC~0104+0215,Q,19.5,21.3,25.53,21.85,20.05,19.85,19.82,0.59,0.05,0.02,0.03,0.08,4.171,1989AJ.....98.1507S,2000ApJ...543..552S,,,0.118*,,,,,,,,,,,,,,,,,,
125,130.23614833,-55.44606933,17.0275,7.189056,01 08 06.60,+07 11 20.6,J010806.60+071120.6,Q,22.14,0,25.36,24.28,22.22,20.52,19.63,0.87,0.53,0.17,0.06,0.09,5.53,2017AJ....153..184Y,2017AJ....153..184Y,,,0.104*,,,,,,,,,,,,,,,,,,
126,132.54516437,-63.55717919,17.124833,-1.0043333,01 08 29.96,-01 00 15.60,HRQC~J010829.96-010015.6,Q,24.3,23.7,25,23.87,24.41,21.83,21.74,0.79,0.3,0.49,0.11,0.38,5.11,2013ApJ...768..105M,2013ApJ...768..105M,,,0.153*,,,,,,,,,,,,,,,,,,
127,132.17610423,-61.94368796,17.192919,0.616546,01 08 46.30,+00 36 59.57,SDSS~J010846.30+003659.5,Q,20.9,22.6,24.07,22.6,20.93,20.96,20.84,0.53,0.1,0.04,0.05,0.16,4.03,2012A&A...548A..66P,2017A&A...597A..79P,,,0.122*,,,,,,,,,,,,,,,,,,
128,256.25614246,-84.55174205,17.471375,-30.7906389,01 09 53.13,-30 47 26.30,VIKING~J0109-3047,Q,22.9,0,,,,,,,,,,,6.745,2013ApJ...779...24V,2013ApJ...779...24V,,,-1,0,,,,,,,,,,,,,,,,,
129,132.98023944,-62.10028527,17.542604,0.4054423,01 10 10.23,+00 24 19.59,SDSS~J011010.22+002419.5,Q,22.1,25.1,24.39,25.12,22.12,20.67,20.65,1.22,0.49,0.11,0.05,0.17,4.68,2012A&A...548A..66P,2017A&A...597A..79P,,,0.107*,,,,,,,,,,,,,,,,,,
130,128.2968351,-35.85124724,17.73075,26.8174421,01 10 55.38,+26 49 02.79,SDSS~J011055.37+264902.7,Q,20.1,21.6,24.69,21.64,20.1,19.74,19.77,1.12,0.07,0.03,0.03,0.1,4.23,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
131,135.62313844,-64.99414723,18.193827,-2.6494875,01 12 46.52,-02 38 58.16,SDSS~J011246.51-023858.1,Q,20.7,22.2,24.61,22.25,20.66,20.45,20.18,0.91,0.09,0.03,0.04,0.11,4.117,2012A&A...548A..66P,2017A&A...597A..79P,,,0.131*,,,,,,,,,,,,,,,,,,
132,130.46934689,-45.87654307,18.329955,16.6747158,01 13 19.19,+16 40 28.98,SDSS~J011319.18+164028.9,Q,19.9,21.6,24.51,21.59,19.95,19.64,19.58,0.63,0.04,0.02,0.02,0.06,4.275,2014A&A...563A..54P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
133,134.91919614,-62.36181673,18.388309,-0.0058971,01 13 33.19,-00 00 21.23,SDSS~J011333.19-000021.2,Q,21.7,23,25.31,23,21.69,21.12,21.32,0.66,0.13,0.06,0.06,0.24,4.2,2012A&A...548A..66P,2017A&A...597A..79P,,,0.105*,,,,,,,,,,,,,,,,,,
134,224.83522164,-84.97321653,18.434722,-28.0547223,01 13 44.33,-28 03 17.00,BRI~J0113-2803,Q,18.9,22,,,,,,,,,,,4.3,2001MNRAS.322..933S,2001MNRAS.322..933S,,,-1,0,,,,,,,,,,,,,,,,,
135,134.73917592,-61.48039754,18.466745,0.8761041,01 13 52.02,+00 52 33.97,SDSS~J011352.01+005233.9,Q,21.9,23.5,23.72,23.53,21.87,21.56,21.02,0.5,0.22,0.08,0.09,0.23,4.219,2012A&A...548A..66P,2017A&A...597A..79P,,,0.145*,,,,,,,,,,,,,,,,,,
136,133.06699028,-56.43164399,18.473958,5.997528,01 13 53.75,+05 59 51.1,J011353.75+055951.1,Q,22.72,0,23.66,24.61,22.83,21.23,20.51,0.76,1.67,0.22,0.09,0.17,5,2017AJ....153..184Y,2017AJ....153..184Y,,,0.146*,,,,,,,,,,,,,,,,,,
137,130.06504382,-38.85689435,18.92042,23.6788344,01 15 40.90,+23 40 43.80,SDSS~J011540.90+234043.8,Q,19.5,21.2,23.21,21.5,20.02,19.67,19.59,0.43,0.04,0.02,0.02,0.06,4.24,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
138,135.96460273,-62.0009508,18.936583,0.2541389,01 15 44.78,+00 15 14.90,HRQC~J011544.78+001514.9,QX,23,24.1,24.21,25.44,23.14,21.54,20.98,0.72,0.49,0.22,0.08,0.2,5.1,2013ApJ...768..105M,2013ApJ...768..105M,3XMM J011544.8+001513,,0.107*,,,,,,,,,,,,,,,,,,
139,137.47390614,-65.06919689,18.942792,-2.886733,01 15 46.27,-02 53 12.24,J011546.27-025312.24,Q,21.28,0,24.02,25.66,21.38,19.95,19.64,0.82,0.53,0.06,0.03,0.07,5.07,2016ApJ...819...24W,2016ApJ...819...24W,,,0.131*,,,,,,,,,,,,,,,,,,
140,134.21793785,-56.68906899,19.059583,5.63825,01 16 14.30,+05 38 17.70,J011614.30+053817.70,Q,21.57,0,23.31,25.45,21.69,19.97,19.29,0.58,0.56,0.09,0.03,0.06,5.33,2016ApJ...819...24W,2016ApJ...819...24W,,,0.132*,,,,,,,,,,,,,,,,,,
141,133.91026253,-54.53784093,19.262061,7.7870912,01 17 02.89,+07 47 13.53,SDSS~J011702.89+074713.5,Q,20.4,22.3,23.87,22.27,20.36,20.23,20.11,0.47,0.08,0.03,0.03,0.08,4.325,2017A&A...597A..79P,2017A&A...597A..79P,,,0.217*,,,,,,,,,,,,,,,,,,
142,132.06789809,-46.53721081,19.379445,15.8713889,01 17 31.07,+15 52 17.00,PSS~J0117+1552,Q,17.9,20.5,25.22,20.49,18.52,18.42,18.39,1.03,0.04,0.02,0.02,0.04,4.244,2000ApJ...543..552S,2000ApJ...543..552S,,,-1,0,,,,,,,,,,,,,,,,,
143,136.24484211,-58.81344671,19.719445,3.3472223,01 18 52.67,+03 20 50.00,PSS~J0118+0320,QX,19.5,21.3,25.55,21.75,19.68,19.72,19.72,0.67,0.05,0.02,0.02,0.07,4.23,2001ASPC..225...52D,2001ASPC..225...52D,3XMM J011852.7+032049,,0.13*,,,,,,,,,,,,,,,,,,
144,135.23447059,-54.84537692,19.965167,7.346017,01 19 51.64,+07 20 45.66,SDSS~J011951.63+072045.6,Q,21,22.3,26.14,22.29,20.99,20.71,20.9,0.96,0.07,0.04,0.04,0.18,4.044,2014A&A...563A..54P,2017A&A...597A..79P,,,0.108*,,,,,,,,,,,,,,,,,,
145,133.35865694,-48.10539283,20.0201,14.185638,01 20 04.82,+14 11 08.30,SDSS~J012004.82+141108.2,Q,21.9,23.7,23.78,25.45,21.96,20.21,20.17,0.62,0.57,0.1,0.04,0.12,4.73,2005AJ....130..367S,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
146,138.40249122,-61.87417139,20.083295,0.1265581,01 20 19.99,+00 07 35.61,SDSS~J012019.99+000735.6,Q,19.6,21.9,24.34,21.13,19.82,19.66,19.74,0.57,0.04,0.03,0.03,0.07,4.088,2005AJ....130..367S,2017A&A...597A..79P,,,0.106*,,,,,,,,,,,,,,,,,,
147,131.67065264,-39.86273347,20.111917,22.516264,01 20 26.86,+22 30 58.55,J012026.86+223058.55,Q,20.58,0,25.45,23.37,20.72,19.49,19.36,0.74,0.32,0.04,0.02,0.06,4.59,2016ApJ...819...24W,2016ApJ...819...24W,,,-1,0,,,,,,,,,,,,,,,,,
148,129.8135826,-27.59054518,20.2975,34.8833334,01 21 11.40,+34 53 00.00,PSS~J0121+3453,Q,18.5,20,26.58,21.71,19.72,19.39,19.27,0.22,0.05,0.02,0.03,0.05,4.22,2001ASPC..225...52D,2001ASPC..225...52D,,,-1,0,,,,,,,,,,,,,,,,,
149,137.26058497,-58.24947909,20.358889,3.7852778,01 21 26.13,+03 47 07.00,PSS~J0121+0347,QRX,18.7,21,24.19,20.22,18.66,18.63,18.61,1.01,0.03,0.02,0.02,0.04,4.13,2000AJ....119.1526S,2000AJ....119.1526S,CXO J012126.1+034706,FIRST J012126.1+034706,76.61,,,,,65,,,,,,,23,,,,,Astrogeo database,
150,139.01068563,-61.7251505,20.398217,0.2016128,01 21 35.57,+00 12 05.81,SDSS~J012135.57+001205.8,Q,22.5,24.6,24.32,24.62,22.53,21.05,21.15,0.46,0.5,0.13,0.06,0.25,4.7,2017A&A...597A..79P,2017A&A...597A..79P,,,0.108*,,,,,,,,,,,,,,,,,,
151,137.80412966,-58.81832369,20.507778,3.1672223,01 22 01.87,+03 10 02.00,3EG~J0122+0310,QRX,19.6,21,24.44,22.14,20.83,20.34,20.25,0.6,0.07,0.03,0.04,0.11,4,2003ApJ...590..109S,2003ApJ...590..109S,1SXPS J012201.9+031000,FIRST J012201.8+031002,109,,,,,,,83,,,66,,,,,,,Astrogeo database,
152,133.85765849,-47.06442865,20.546333,15.153998,01 22 11.12,+15 09 14.39,SDSS~J012211.11+150914.3,Q,19.7,22.1,23.71,21.94,19.61,18.71,18.41,0.61,0.08,0.02,0.01,0.03,4.46,2005AJ....130..367S,2010AJ....139.2360S,,,-1,0,,,,,,,,,,,,,,,,,
153,130.06680719,-27.49372783,20.584542,34.949564,01 22 20.29,+34 56 58.43,J012220.29+345658.43,Q,21.3,0,23.62,24.31,21.42,19.55,19.52,0.78,0.36,0.07,0.03,0.07,4.85,2016ApJ...819...24W,2016ApJ...819...24W,,,-1,0,,,,,,,,,,,,,,,,,
154,134.86375274,-49.87070239,20.69725,12.27333,01 22 47.34,+12 16 24.0,SDSS~J012247.34+121624.0,Q,22.27,24.23,23.43,24.3,22.35,19.45,19.34,0.59,0.37,0.14,0.03,0.06,4.82,2017ApJ...838..135Y,2017ApJ...838..135Y,,,0.342*,,,,,,,,,,,,,,,,,,
155,140.78397935,-63.17711579,20.813158,-1.413392,01 23 15.16,-01 24 48.21,SDSS~J012315.15-012448.2,QR,21,24,25.13,24.04,20.99,21.61,22.58,0.82,0.32,0.05,0.13,0.68,4.073,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J012315.1-012448,1.11,,,,,,,,,,,,,,,,,,
156,140.82209063,-62.46749838,21.023785,-0.7355187,01 24 05.71,-00 44 07.87,SDSS~J012405.70-004407.8,Q,19.4,21.4,23.95,21.06,19.78,19.5,19.22,0.65,0.04,0.04,0.03,0.04,4.073,2007AJ....134..102S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
157,134.66838237,-46.88177057,21.144365,15.233393,01 24 34.65,+15 14 00.21,SDSS~J012434.64+151400.2,Q,21.3,22.5,24.58,22.54,21.31,21.15,21.15,0.79,0.13,0.06,0.08,0.26,4.016,2014A&A...563A..54P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
158,150.34804288,-71.77039903,21.289269,-10.716911,01 25 09.42,-10 43 00.88,SDSS~J012509.42-104300.8,Q,19.3,22.3,23.86,22.53,19.33,19.49,18.97,1.03,0.16,0.02,0.03,0.05,4.492,2005AJ....130..367S,2010AJ....139.2360S,,,0.136*,,,,,,,,,,,,,,,,,,
159,205.62603802,-82.23907091,21.421333,-25.882289,01 25 41.12,-25 52 56.24,PSO~J021.4213-25.8822,Q,>23.2,>23.3,,,,,,,,,,,5.79,2016ApJS..227...11B,2016ApJS..227...11B,,,-1,0,,,,,,,,,,,,,,,,,
160,133.59826165,-40.65664909,21.539119,21.4949357,01 26 09.39,+21 29 41.77,SDSS~J012609.38+212941.7,Q,19.6,21.6,24.78,22.35,20.52,20.55,20.27,1.17,0.13,0.04,0.05,0.13,4.123,2014A&A...563A..54P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
161,142.34849748,-62.289589,21.752878,-0.76644,01 27 00.69,-00 45 59.18,SDSS~J012700.69-004559.1,Q,18,19.9,24.29,19.69,18.3,18.06,18.05,0.69,0.02,0.03,0.03,0.03,4.105,2007AJ....134..102S,2017A&A...597A..79P,,,0.136*,,,,,,,,,,,,,,,,,,
162,142.71587018,-61.72272546,22.086708,-0.2769167,01 28 20.81,-00 16 36.90,HRQC~J012820.81-001636.9,Q,22.9,24.7,25.12,24.77,23.05,21.3,21.08,0.58,0.44,0.17,0.06,0.18,4.74,2013ApJ...768..105M,2013ApJ...768..105M,,,0.099*,,,,,,,,,,,,,,,,,,
163,134.1317132,-39.46056248,22.207292,22.596649,01 28 49.75,+22 35 47.94,SDSS~J012849.75+223547.9,Q,20.2,20.8,25.59,21.89,21.34,20.61,21.02,1.38,0.14,0.11,0.08,0.4,4.65,2017A&A...597A..79P,2017A&A...597A..79P,,,-1,0,,,,,,,,,,,,,,,,,
164,143.23789446,-61.85619968,22.281,-0.4793056,01 29 07.44,-00 28 45.50,HRQC~J012907.44-002845.5,Q,23.2,24.2,24.27,25.39,23.3,21.43,21.17,0.94,0.56,0.28,0.08,0.23,5.01,2013ApJ...768..105M,2013ApJ...768..105M,,,0.128*,,,,,,,,,,,,,,,,,,
165,141.70374006,-59.26366663,22.332992,2.2199703,01 29 19.92,+02 13 11.89,SDSS~J012919.91+021311.8,Q,20.1,22.4,25.26,21.76,20.22,19.96,19.99,0.74,0.05,0.02,0.03,0.09,4.134,2014A&A...563A..54P,2017A&A...597A..79P,,,0.126*,,,,,,,,,,,,,,,,,,
166,146.34992336,-65.29566484,22.446553,-4.1823491,01 29 47.17,-04 10 56.46,SDSS~J012947.17-041056.4,QR,20.7,22.1,23.36,22.13,20.75,20.56,20.86,0.42,0.09,0.04,0.04,0.18,4.059,2017A&A...597A..79P,2017A&A...597A..79P,,FIRST J012947.2-041055,1.5,,,,,,,,,,,,,,,,,,
167,143.74306175,-61.89877226,22.493889,-0.5941667,01 29 58.53,-00 35 39.00,SDSS~J01299-0035,Q,24.5,0,,,,,,,,,,,5.78,2009AJ....138..305J,2009AJ....138..305J,,,0.116*,,,,,,,,,,,,,,,,,,
168,143.35661914,-60.40784804,22.784111,0.8800694,01 31 08.19,+00 52 48.25,SDSS~J013108.18+005248.2,QR,20.4,22,23.63,22,20.38,20.12,20.13,0.47,0.07,0.03,0.03,0.1,4.202,2007AJ....134..102S,2017A&A...597A..79P,,FIRST J013108.2+005248,4,,,,,,,,,,,,,,,,,,
169,140.31398675,-54.96299628,22.800833,6.5611112,01 31 12.20,+06 33 40.00,PSS~J0131+0633,Q,19.2,0,24.53,21.39,19.37,18.85,18.67,0.9,0.05,0.02,0.02,0.03,4.417,2001AJ....121.1799P,2001AJ....121.1799P,,,0.214*,,,,,,,,,,,,,,,,,,
